repository,file_url
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainRegistry.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/PasswordFile.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRP.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPRegistry.java
auxor/android-wear-decompile,https://github.com/auxor/android-wear-decompile/blob/eb8ad0d8003c5a3b5623918c79334290f143a2a8/decompiled/javax/crypto/interfaces/DHKey.java
LifeConvent/AndroidStudioWorkSpace,https://github.com/LifeConvent/AndroidStudioWorkSpace/blob/ee48f0fe7163b5636576265338bb7859024f938c/CourseManage/app/src/main/java/cs/lawrance/coursemanage/tool/PassDES.java
jalmx89/diot_d,https://github.com/jalmx89/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/a/c.java
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
omusico/dterp,https://github.com/omusico/dterp/blob/a84ec9ce7bc9bee5cb9f5a8a2c62cdc04f294bdf/dterp/src/include/tree_index/Nseer.java
shunjikonishi/codecheck-rijndael-java,https://github.com/shunjikonishi/codecheck-rijndael-java/blob/1e79ab331b84c81abb4eff160b0837c8dfdac940/src/main/java/Rijndael.java
AndroidSDKSources/android-sdk-sources-for-api-level-11,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-11/blob/d772b816a1e388a5f8022d4bc47adc9016195600/javax/crypto/interfaces/DHKey.java
MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/4bce202459c5622691dbe1438d3f1a05e707d5cc/src/source/test2.java
MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/d713bbdb087663c35fb2f749cb649080e2de573e/source/test2.java
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
jlvsjp/HackMobileApplicationT00ls,https://github.com/jlvsjp/HackMobileApplicationT00ls/blob/ef0a1c8bab601c5f8981b2eeabafad2d904fae79/Java/test_rsa.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/f.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/m.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/f.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/m.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/f.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/m.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/f.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/m.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/f.java
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/m.java
GuusHamm/SE42,https://github.com/GuusHamm/SE42/blob/6ea55cd0fa781cead542377f4fa6612856443ac8/Encryption%202%20-%20Passwords/src/main/java/com/gmail/guushamm/EncryptionController.java
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCrypto.java
iSully/PasswordManager,https://github.com/iSully/PasswordManager/blob/2db2650d8dbec52166da49ca85d15cb48b8b55a6/src/Decrypt.java
macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java
yaamaguchi/CriptografiaAES-RSA,https://github.com/yaamaguchi/CriptografiaAES-RSA/blob/a7ef685a1a0634bc589727ddf63434bd49887df6/src/TrabalhoSeguranca/classesTestes/EncriptaDecriptaAES.java
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
amanvikram04/cybrilla,https://github.com/amanvikram04/cybrilla/blob/635a6947d55914fff0875042eaaceabc7afb1a02/CybrillaPaymentGateway/src/controller/Gateway.java
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java
joooohnli/erp,https://github.com/joooohnli/erp/blob/5697a68876dc5dd2a1e54fb0a7b940e5beb34d6d/src/include/tree_index/Nseer.java
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoSpec.java
hujianpei/Spring,https://github.com/hujianpei/Spring/blob/d14c3e9d4d95855737a64db0940d64366c81fad9/src/com/me/encrypt/Form1.java
macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java
Meju121093/TestWeb,https://github.com/Meju121093/TestWeb/blob/dadc429178368cad5f1ceae4628d589a8d73f7ea/src/com/hex/Main.java
gkyy20/CommonLibrary,https://github.com/gkyy20/CommonLibrary/blob/02c6fbb62088ae48754b18d7b54474d5904f7a33/jp/gkyy/common/util/Encryptor.java
stoneskill/mix-hbebank,https://github.com/stoneskill/mix-hbebank/blob/cf3efa0cf2373cb1a95e57f4ab517697d51863b8/src/hbebank/src/main/java/com/java/common/CryptoTools.java
golan2/HelloJava,https://github.com/golan2/HelloJava/blob/632d354779fd4d3044ee503bd5668de99272460c/src/main/java/security/encryption/EncryptAes256.java
sharebookproject/AndroidPQCrypto,https://github.com/sharebookproject/AndroidPQCrypto/blob/2fc150cd576b66ee8709afd1c7f5eafc139ac3c6/MCElieceProject/Flexiprovider/src/main/java/de/flexiprovider/api/keys/SecretKey.java
yogeshfromchennai/TestWeb,https://github.com/yogeshfromchennai/TestWeb/blob/78433d50701e787c4955ed9733b8e665f52da547/src/com/hex/Main.java
besom/bbossgroups-mvn,https://github.com/besom/bbossgroups-mvn/blob/364defa5bc5fc52e9ac5bc25e491720f697529c6/bboss_security/src/main/java/de/flexiprovider/api/keys/SecretKey.java
facebook/pfff,https://github.com/facebook/pfff/blob/ba77d861f2ec15ba74f5bdeaf2d0941995653454/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java
garydgregory/jcommander-addons,https://github.com/garydgregory/jcommander-addons/blob/9edba2b7512fd64baf4b9e35a103f6d2fdb59684/src/main/java/com/garygregory/jcommander/converters/crypto/package-info.java
john-difool/pfff,https://github.com/john-difool/pfff/blob/c931d1f6b6fde3c6fb31878e5801e716942cc34c/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
jioyarzuni/CVV-Calculator-2,https://github.com/jioyarzuni/CVV-Calculator-2/blob/ef06ed9d63ea2f4349d2d60e2ed08d797f8ebc17/src/Calculadora/MainClass.java
snowriver/chijiao,https://github.com/snowriver/chijiao/blob/1c3ff8b90e078c0e9f26b174a90282126c3e9e74/forbes/src/com/forbes/util/Des.java
eggfly/jadx,https://github.com/eggfly/jadx/blob/b9458bb1a49a8a7fba8b9f9a6fb6f54438ce03a2/f737922a0ddc9335bb0fc2f3ae5ffe93_source_from_JADX/java_files/bgd.java
shibu-t/NextChatSystem8,https://github.com/shibu-t/NextChatSystem8/blob/c506d2c5817abdc8587d354f8bce210dd0f424bb/Client/CryptBlowfish.java
leesPortfolio/club,https://github.com/leesPortfolio/club/blob/2423ad8cca0d6ef43647fa0f72574a8d26add03f/clubApp/Server/SeoulClub/src/main/java/util/AES128.java
petablox-project/petablox,https://github.com/petablox-project/petablox/blob/ffe59f93566d714ad1d26ff6125d572b0e452497/android/models/src/javax/crypto/Cipher.java
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoInterfaces.java
julolopop/Eclipse,https://github.com/julolopop/Eclipse/blob/5c258104ac93584301af35b1cfc6041c73238260/CifradoAES/src/com/pspro/CifradoAes.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/AuthInfoProviderFactory.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IAuthInfoProviderFactory.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IllegalMechanismStateException.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/NoSuchUserException.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/UserAlreadyExistsException.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5AuthInfoProvider.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainAuthInfoProvider.java
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPAuthInfoProvider.java
duanqiaobb/Phper-s-SublimeText,https://github.com/duanqiaobb/Phper-s-SublimeText/blob/ff4b31cf1994dd78dc2627d0c6163009bac30a68/Data/Packages/phpcs_requires/pfff/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
prateek1404/SnippetMatcher,https://github.com/prateek1404/SnippetMatcher/blob/c8954dfcad8d1f63e6e5e1550bc78df16bc419d1/main/JavaResults/_javaSnippet6/85/CryptBlowfish.java
prateek1404/SnippetMatcher,https://github.com/prateek1404/SnippetMatcher/blob/c8954dfcad8d1f63e6e5e1550bc78df16bc419d1/main/JavaResults/_javaSnippet6/85/CryptBlowfish.java
harsh99/PaymentGatewayCybrilla,https://github.com/harsh99/PaymentGatewayCybrilla/blob/69d190d960145582bbe1fd8112c57da2c9ba887e/PaymentGateway/src/AESEncryption.java
Baltiless/LisUbuntu,https://github.com/Baltiless/LisUbuntu/blob/353b8e77f5d6c0634b4f641079582033fa56a907/program/java/HM1/AesWithCbcExample.java
baltimost/lisubuntu,https://github.com/baltimost/lisubuntu/blob/3ea70edd50bfac2eb86da5ac8174205e2a49c04a/program/java/HM1/AesWithCbcExample.java
PatrikGlendell/testing,https://github.com/PatrikGlendell/testing/blob/1360b5d20548aaf52a125dac5da0944da4055c44/src/com/company/Main.java
edpichler/historyprojects,https://github.com/edpichler/historyprojects/blob/4b2e109a102717a8223fff32295f45132354c7c2/old/EvilFramework/trunk/EvilFramework/src/com/dudhoo/evilframework/crypto/EvilCrypto.java
huhuo/flower,https://github.com/huhuo/flower/blob/b54a669640c59536e262bbf2ae490e435775787d/server/huhuo-integration/src/main/java/com/huhuo/integration/algorithm/DESUtils.java
nithinkashyapn/Crypto-Java2JS,https://github.com/nithinkashyapn/Crypto-Java2JS/blob/acd36218891f2fd133bcc324c346592064f034ed/1.java
enlighten5/QRcode,https://github.com/enlighten5/QRcode/blob/3a941f358f4212cbbdba893cd449b75131b7e861/encrypQRcode/src/encrypQRcode/encrypQRcode.java
m-shayanshafi/FactRepositoryProjects,https://github.com/m-shayanshafi/FactRepositoryProjects/blob/1d45d667b454064107d78213e8cd3ec795827b41/find-sec-bugs-master/src/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java
wulianshu/sarrs,https://github.com/wulianshu/sarrs/blob/ce59edc8a798cba6218ff28657ca28ab21330a95/sarrs_videoPlayer/src/main/java/com/letv/component/player/utils/Cryptos.java
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SecretKeyClassTest.java
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHKeyClassTest.java
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHPrivateKeyClassTest.java
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHPublicKeyClassTest.java
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/PBEKeyClassTest.java
blackarbiter/Android_Code_Arbiter,https://github.com/blackarbiter/Android_Code_Arbiter/blob/8bcb0156273dc473ed61e3d72d4b1bc141ed98c8/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java
find-sec-bugs/find-sec-bugs,https://github.com/find-sec-bugs/find-sec-bugs/blob/1d288ef15122a4d883343769dd221cbe7bbeecb1/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java
shakenetwork/Android_Code_Arbiter,https://github.com/shakenetwork/Android_Code_Arbiter/blob/8bcb0156273dc473ed61e3d72d4b1bc141ed98c8/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java
dpnishant/raptor-test-cases,https://github.com/dpnishant/raptor-test-cases/blob/a0751547aac2c1e373b0f0e1ff4c783ba6ab527c/java/src/crypto/iv/StaticIvDecrypt.java
shoito/backlog-connector-for-astah,https://github.com/shoito/backlog-connector-for-astah/blob/e12b3100eaf009076b928d8892ebd4599bd534c7/src/main/java/com/github/astah/connector/backlog/util/PasswordUtils.java
ChangeVision/JIRA-Mindmap-Planner-for-Astah,https://github.com/ChangeVision/JIRA-Mindmap-Planner-for-Astah/blob/1191cdbf238a181e10b478078f3ca69eb2ccefa3/src/main/java/com/change_vision/astah/extension/plugin/mindmapplanner/util/PasswordUtils.java
jalmx89/diot_d,https://github.com/jalmx89/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/ExemptionMechanism.java
jalmx89/diot_d,https://github.com/jalmx89/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/NullCipher.java
jalmx89/diot_d,https://github.com/jalmx89/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/SecretKey.java
Slyboots92/Crypto,https://github.com/Slyboots92/Crypto/blob/ce3097f6c50dcc24b08a538a07f32eae4115d3dd/src/aes/Main.java
Slyboots92/Crypto,https://github.com/Slyboots92/Crypto/blob/ce3097f6c50dcc24b08a538a07f32eae4115d3dd/src/lab1/StreamCipher.java
b-cao/net-proj,https://github.com/b-cao/net-proj/blob/2b12f9be36e373cf582051f8f865212de2a2a02c/V2/ClientData.java
amor87/CryptoLibrary,https://github.com/amor87/CryptoLibrary/blob/2016e7d542407b4a45c9b36a2cbc94fb74ef8675/CryptoLibrary/src/aj/crypto/types/CryptographicModeE.java
philbeiler/EncryptionService,https://github.com/philbeiler/EncryptionService/blob/db121cd9e4b90f5eb56b668546e43fc81c05e333/src/main/java/com/beilers/encryption/diffiehellman/ParameterInterface.java
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPrivateKey.java
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPublicKey.java
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/PBEKey.java
dstmath/HWFramework,https://github.com/dstmath/HWFramework/blob/94d53e288e3d5b2e981819d863ae0114ae760747/app/src/main/java/javax/crypto/interfaces/PBEKey.java
NguyenTheTrinh/MoneyManagerToRing,https://github.com/NguyenTheTrinh/MoneyManagerToRing/blob/2a593d4566e6cdb3fa3ca4f363dcfce6c9ea8081/MoneyLover/app/src/main/java/com/google/android/gms/internal/zzdie.java
NguyenTheTrinh/MoneyManagerToRing,https://github.com/NguyenTheTrinh/MoneyManagerToRing/blob/2a593d4566e6cdb3fa3ca4f363dcfce6c9ea8081/MoneyLover/app/src/main/java/com/google/android/gms/internal/zzdif.java
NguyenTheTrinh/MoneyManagerToRing,https://github.com/NguyenTheTrinh/MoneyManagerToRing/blob/2a593d4566e6cdb3fa3ca4f363dcfce6c9ea8081/MoneyLover/app/src/main/java/com/google/android/gms/internal/zzdii.java
vspenubarthi/EmerSave-R2,https://github.com/vspenubarthi/EmerSave-R2/blob/e7d054e7d242d74eda8ea46400cd84f9352de319/app/src/main/java/com/vishnu/emersave/EncDec.java
yousseffarag96/English-for-childern-android,https://github.com/yousseffarag96/English-for-childern-android/blob/3a0d7253fb5f8662086dc2d41f37623227318d2f/app/src/main/java/com/example/hp/ssa/Cipher.java
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/framework/boot/javax/crypto/interfaces/PBEKey.java
lazybee27102/project-where-are-you,https://github.com/lazybee27102/project-where-are-you/blob/34c869e82c28832706c1bb8a3893c3c32067158b/app/src/main/java/study/project/whereareyou/OtherUsefullClass/MyEncoder.java
toshytwx/DES-cipher,https://github.com/toshytwx/DES-cipher/blob/5168febfa33cf55788e6d7fa798ad766f7746c79/src/encrypt/IEncryptor.java
AndroidSDKSources/android-sdk-sources-for-api-level-11,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-11/blob/d772b816a1e388a5f8022d4bc47adc9016195600/javax/crypto/SecretKey.java
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/SecretKey.java
XHang/Blog,https://github.com/XHang/Blog/blob/a4ad0d855fecc9d47b0409150ae34d93c02e769d/Blog%20Maven%20Webapp/src/test/java/com/Blog/Util/CiphertextUitlTest.java
prometx3/DSLAB03,https://github.com/prometx3/DSLAB03/blob/7e36e3889f4feefe0dc196ec481daa34f975be35/src/main/java/security/SecureChannel.java
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPrivateKey.java
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPublicKey.java
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/PBEKey.java
auxor/android-wear-decompile,https://github.com/auxor/android-wear-decompile/blob/eb8ad0d8003c5a3b5623918c79334290f143a2a8/decompiled/javax/crypto/interfaces/PBEKey.java
dstmath/HWFramework,https://github.com/dstmath/HWFramework/blob/94d53e288e3d5b2e981819d863ae0114ae760747/app/src/main/java/com/android/org/bouncycastle/jcajce/PBKDFKey.java
dstmath/HWFramework,https://github.com/dstmath/HWFramework/blob/94d53e288e3d5b2e981819d863ae0114ae760747/app/src/main/java/javax/crypto/NullCipher.java
zpooky/sp-stuff,https://github.com/zpooky/sp-stuff/blob/0e25b0344ebec74d37e95aef82a66bda03c3d58a/tech/crypto-test/src/main/java/com/spooky/crypt/wrap/SymmetricWrapper.java
ESSeRE-Lab/qualitas.class-corpus,https://github.com/ESSeRE-Lab/qualitas.class-corpus/blob/940f5f2cf0b3dc4bd159cbfd49d5c1ee4d06d213/projects/checkstyle-5.6/src/testinputs/com/puppycrawl/tools/checkstyle/imports/InputImportOrder_Wildcard.java
xchaset/JavaSprider,https://github.com/xchaset/JavaSprider/blob/2a847a99becc372579920549ae28d4f36fa0f15e/src/com/xiao/encry/jiamiTest.java
parksWill/SecureProgramming,https://github.com/parksWill/SecureProgramming/blob/9555145dacb789f735d06ab39c963b9b6c9b1d98/src/Encrypting.java
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/framework/boot/javax/crypto/NullCipher.java
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/framework/bouncycastle/com/android/org/bouncycastle/jcajce/PBKDFKey.java
joansmith/sonar-java,https://github.com/joansmith/sonar-java/blob/836dfb3599cedba52c9101f168b3b5d4d7d67b78/java-checks/src/test/files/checks/NullCipherCheck.java
SterlingAr/PasswordApp,https://github.com/SterlingAr/PasswordApp/blob/11df53d0a91b226846e8e062abecd7b217348452/App_Contrasenha/src/domain/repository/RetrieveSecretKey.java
Invice/NullObjectPattern,https://github.com/Invice/NullObjectPattern/blob/df80ba87949530f6087d34f5f0ffbe65ef008767/checkstyle-7.7/src/test/resources/com/puppycrawl/tools/checkstyle/checks/imports/InputImportOrder_Wildcard.java
java-self-study/java-learn,https://github.com/java-self-study/java-learn/blob/43a9a489bd88c7e3bb35b3a40e8243776899b49b/maven-example/des-crypt/src/main/java/ru/javalearn/maven/crypto/Main.java
mandreyeuski/lombok-sonar-plugin,https://github.com/mandreyeuski/lombok-sonar-plugin/blob/7ceacbaaa014f40c97b376bd88b4f84ece35e703/java-checks/src/test/files/checks/NullCipherCheck.java
whollandsworth/P2-Hackathon,https://github.com/whollandsworth/P2-Hackathon/blob/adcc06ffefce580e18f8e48e8dd24e030e84a8af/MUBench/data/siemens-i-ras/misuses/aes-unsafe-default/patterns/SetEncryptMode.java
whollandsworth/P2-Hackathon,https://github.com/whollandsworth/P2-Hackathon/blob/adcc06ffefce580e18f8e48e8dd24e030e84a8af/MUBench/data/wincc-smartclient-lite/misuses/aes-unsafe-default/patterns/SetEncryptMode.java
SeanReg/Cryptologue,https://github.com/SeanReg/Cryptologue/blob/cf4821dc5459833a28eec5fac7f2ba5d4d59f93f/app/src/main/java/com/teamsynergy/cryptologue/Encryptor.java
ducnguyenminh91/ChatApplication,https://github.com/ducnguyenminh91/ChatApplication/blob/5ccc283a667b3dfef81b8ef5c60e6245a5ee6e17/serverChat/src/model/util/Sercurity.java
bluecrystalsign/cryptsearch-source,https://github.com/bluecrystalsign/cryptsearch-source/blob/9cd68c6eec84107139ea954e659a5eb667229d24/cryptSearch.commons/src/main/java/cryptSearch/service/commons/crypto/CipherKey.java
jhirniak/insomnia,https://github.com/jhirniak/insomnia/blob/9aeb62447577100de5eed1fc16b6c8e54c2fb0de/Musoni/src/com/codeforgood/offlinedb/SyncedDBInterface.java
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/SecretKey.java
ALAxHxC/MVPmonitora,https://github.com/ALAxHxC/MVPmonitora/blob/1fcb4543befe3d31a7378e98e64c0f09880811e7/app/src/main/java/ponny/org/monitora/utils/CipherMonitora.java
liuxining/DesignPatternTutorial,https://github.com/liuxining/DesignPatternTutorial/blob/d1aafa451f06e67647142a00a99c746d928fafa7/20153305%E5%88%98%E8%A5%BF%E5%AE%81_Tutorial3_1/src/Encipherment.java
gkzhong/checkstyle,https://github.com/gkzhong/checkstyle/blob/83e52db0e9900d0e34768ffe50a77dc69c98d644/src/testinputs/com/puppycrawl/tools/checkstyle/imports/InputImportOrder_Wildcard.java
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPrivateKey.java
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHPublicKey.java
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/PBEKey.java
