repository,file_url
,
apache/camel,https://github.com/apache/camel/blob/3505e718db48cc0d8be5b47f6c4030c958d93a5f/components/camel-xmlsecurity/src/test/java/org/apache/camel/dataformat/xmlsecurity/EncryptionAlgorithmTest.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/4b1a8f46d6ec55796bf77fd8921a5a242a219278/keystore/java/android/security/keystore/AndroidKeyStoreAuthenticatedAESCipherSpi.java
,
jenkinsci/gerrit-trigger-plugin,https://github.com/jenkinsci/gerrit-trigger-plugin/blob/ef50aee6aa85764f04e1b041cf44604fbee5c1e7/src/test/java/com/sonyericsson/hudson/plugins/gerrit/trigger/hudsontrigger/GerritItemListenerTest.java
,
apache/pdfbox,https://github.com/apache/pdfbox/blob/6f18d7c4bef4d23a22dcf14c804d737d43908deb/pdfbox/src/test/java/org/apache/pdfbox/encryption/TestPublicKeyEncryption.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/4b1a8f46d6ec55796bf77fd8921a5a242a219278/keystore/java/android/security/keystore/AndroidKeyStoreHmacSpi.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/82834baa358f55acb542e17da828b2d497cf8332/keystore/java/android/security/keystore/KeyGenParameterSpec.java
,
apache/pdfbox,https://github.com/apache/pdfbox/blob/b6133b8d13ac36edfe286ad7ac32fd757214de88/pdfbox/src/main/java/org/apache/pdfbox/pdmodel/encryption/StandardSecurityHandler.java
,
apache/camel,https://github.com/apache/camel/blob/6a5feb2ccd5c4cbbca119da2df1d7a049fa26e92/components/camel-xmlsecurity/src/main/java/org/apache/camel/dataformat/xmlsecurity/XMLSecurityDataFormat.java
,
apache/camel,https://github.com/apache/camel/blob/0cc235105f2b48c4551a83bc6028564fcbf279d7/components/camel-crypto-cms/src/main/java/org/apache/camel/component/crypto/cms/crypt/EnvelopedDataEncryptorConfiguration.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/4b1a8f46d6ec55796bf77fd8921a5a242a219278/keystore/java/android/security/keystore/KeyInfo.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/b056324630b8adfeb38393bcab49f3b9c720f4fd/core/java/android/net/PskKeyManager.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/d18ed49f9dba09b85782c83999a9103dec015bf2/services/core/java/com/android/server/locksettings/LockSettingsService.java
,
apache/pdfbox,https://github.com/apache/pdfbox/blob/e76eb0da0296bb6a8ac1d6822393d77dda3fb620/pdfbox/src/test/java/org/apache/pdfbox/encryption/TestSymmetricKeyEncryption.java
,
OWASP/OWASP-WebScarab,https://github.com/OWASP/OWASP-WebScarab/blob/457553e4246b3d36de665d0a01455339f99f86ca/src/org/owasp/webscarab/plugin/openid/OpenIdModel.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/d18ed49f9dba09b85782c83999a9103dec015bf2/core/java/android/hardware/fingerprint/FingerprintManager.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/b056324630b8adfeb38393bcab49f3b9c720f4fd/keystore/java/android/security/keystore/KeyProtection.java
,
apache/camel,https://github.com/apache/camel/blob/5ebd2f11c25a36bb3ed6d6b556ae3bb96a23aa0a/components/camel-xmlsecurity/src/test/java/org/apache/camel/component/xmlsecurity/SignatureAlgorithmTest.java
,
OWASP/OWASP-WebScarab,https://github.com/OWASP/OWASP-WebScarab/blob/457553e4246b3d36de665d0a01455339f99f86ca/src/org/owasp/webscarab/plugin/saml/SamlModel.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/b056324630b8adfeb38393bcab49f3b9c720f4fd/keystore/java/android/security/keystore/AndroidKeyStoreSpi.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/d18ed49f9dba09b85782c83999a9103dec015bf2/services/core/java/com/android/server/StorageManagerService.java
,
aosp-mirror/platform_frameworks_base,https://github.com/aosp-mirror/platform_frameworks_base/blob/c03c63c8bb7d643a69a0eedff1daab7b57e898a5/packages/SettingsProvider/src/com/android/providers/settings/SettingsProvider.java
,
bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/blob/f323bb26d21421354b17a33435721dd155c90caf/bbb-lti/src/java/net/oauth/signature/HMAC_SHA1.java
,
bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/blob/b9dc10ede4480747aea2aaf32741c3286d226fdb/bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java
,
apache/activemq,https://github.com/apache/activemq/blob/57795bafcea290c6879bb288822435c480a9212d/activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/client/sasl/CramMD5Mechanism.java
,
nimbusproject/nimbus,https://github.com/nimbusproject/nimbus/blob/0e92993c10d465da5b2fe6293c34e051786b148c/autoconfiguration/src/org/nimbustools/auto_config/QueryUserAdd.java
,
connectbot/connectbot,https://github.com/connectbot/connectbot/blob/7303255a9e0e5aa308347d0f4c2358b682d43e8e/app/src/main/java/org/connectbot/util/Encryptor.java
,
connectbot/connectbot,https://github.com/connectbot/connectbot/blob/76b698f0a607d7ecb303a8ba7f1b52c978f8e15b/app/src/main/java/org/connectbot/util/PubkeyUtils.java
,
nimbusproject/nimbus,https://github.com/nimbusproject/nimbus/blob/0e92993c10d465da5b2fe6293c34e051786b148c/messaging/query/java/source/src/org/nimbustools/messaging/query/security/QueryAuthenticationFilter.java
,
simpligility/android-maven-plugin,https://github.com/simpligility/android-maven-plugin/blob/76417b1f2adc63ac167ca9e6800c601f86b487e3/src/main/java/com/simpligility/maven/plugins/android/phase04processclasses/ProguardMojo.java
,
isandlaTech/cohorte-devtools,https://github.com/isandlaTech/cohorte-devtools/blob/f0d02a6d9fcc5c6e978a0479ba78d236ecc1611c/org.cohorte.eclipse.javax.other.exporter/src/javax/crypto/interfaces/Toto.java
,
isandlaTech/cohorte-devtools,https://github.com/isandlaTech/cohorte-devtools/blob/b858088808278005c98d7f14f75f25876f474e2f/org.cohorte.eclipse.javax.other.exporter/src/javax/crypto/Toto.java
,
isandlaTech/cohorte-devtools,https://github.com/isandlaTech/cohorte-devtools/blob/b858088808278005c98d7f14f75f25876f474e2f/org.cohorte.eclipse.javax.other.exporter/src/javax/crypto/spec/Toto.java
,
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java
,
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java
,
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/interfaces/DHKey.java
,
bvdelft/parac2,https://github.com/bvdelft/parac2/blob/e1888caea991c462e1e85473cd0c12336190e111/simpletestsuite/issues/issue134/Defining.java
,
msimiste/CPSC418_Assignment1,https://github.com/msimiste/CPSC418_Assignment1/blob/7b3d47cc0ecb9c3dc2b8f079761dcd2fd1269949/src/Controller_Part6.java
,
prabhrai/J-Bank,https://github.com/prabhrai/J-Bank/blob/0f7832677e2563be135d56e1cd8a038d3da47b0b/src/finalproject/EncryptFunction.java
,
paladinzh/decompile-hw,https://github.com/paladinzh/decompile-hw/blob/4c3efd95f3e997b44dd4ceec506de6164192eca3/decompile/framework/boot/javax/crypto/interfaces/DHKey.java
,
dstmath/HWFramework,https://github.com/dstmath/HWFramework/blob/94d53e288e3d5b2e981819d863ae0114ae760747/app/src/main/java/javax/crypto/interfaces/DHKey.java
,
palken/ProgSecUnSecure,https://github.com/palken/ProgSecUnSecure/blob/2afbbe456d92c3ea5713ea8c851b4894d795ff97/src/no/ntnu/tdt4237/Test.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/jce/GnuSasl.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/key/srp6/SRPAlgorithm.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/BaseMac.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/HMac.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/HMacFactory.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/mac/IMac.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/AuthInfo.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ClientFactory.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ClientMechanism.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IAuthInfoProvider.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/SaslUtil.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ServerFactory.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/ServerMechanism.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousClient.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousServer.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/anonymous/AnonymousUtil.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Client.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Registry.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5Util.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/PasswordFile.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PasswordFile.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainClient.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainRegistry.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/PasswordFile.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRP.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPRegistry.java
,
auxor/android-wear-decompile,https://github.com/auxor/android-wear-decompile/blob/eb8ad0d8003c5a3b5623918c79334290f143a2a8/decompiled/javax/crypto/interfaces/DHKey.java
,
LifeConvent/AndroidStudioWorkSpace,https://github.com/LifeConvent/AndroidStudioWorkSpace/blob/ee48f0fe7163b5636576265338bb7859024f938c/CourseManage/app/src/main/java/cs/lawrance/coursemanage/tool/PassDES.java
,
jalmx89/diot_d,https://github.com/jalmx89/diot_d/blob/65887167cc260ee203328651671266e3283f1652/src/javax/crypto/a/c.java
,
kanaida/LG-Esteem-Homeless-Kernel,https://github.com/kanaida/LG-Esteem-Homeless-Kernel/blob/a5780f82bef7631fdb43b079e6f9ea6dbd187ac7/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
,
omusico/dterp,https://github.com/omusico/dterp/blob/a84ec9ce7bc9bee5cb9f5a8a2c62cdc04f294bdf/dterp/src/include/tree_index/Nseer.java
,
shunjikonishi/codecheck-rijndael-java,https://github.com/shunjikonishi/codecheck-rijndael-java/blob/1e79ab331b84c81abb4eff160b0837c8dfdac940/src/main/java/Rijndael.java
,
AndroidSDKSources/android-sdk-sources-for-api-level-11,https://github.com/AndroidSDKSources/android-sdk-sources-for-api-level-11/blob/d772b816a1e388a5f8022d4bc47adc9016195600/javax/crypto/interfaces/DHKey.java
,
MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/4bce202459c5622691dbe1438d3f1a05e707d5cc/src/source/test2.java
,
MiniBig/FIle-encryptor,https://github.com/MiniBig/FIle-encryptor/blob/d713bbdb087663c35fb2f749cb649080e2de573e/source/test2.java
,
JTroniks/CyanogenMod-7,https://github.com/JTroniks/CyanogenMod-7/blob/88f74da2a2da879094697ab88e42722352f3d58d/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
,
jlvsjp/HackMobileApplicationT00ls,https://github.com/jlvsjp/HackMobileApplicationT00ls/blob/ef0a1c8bab601c5f8981b2eeabafad2d904fae79/Java/test_rsa.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/f.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverseExtreme/code-teamspeak/java/android/support/v4/f/b/m.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/f.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoExtreme/code-teamspeak/java/android/support/v4/f/b/m.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/f.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/autoInverse/code-teamspeak/java/android/support/v4/f/b/m.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/f.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/_originalAPKs/code-teamspeak/java/android/support/v4/f/b/m.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/f.java
,
H1GHWAvE/master-code-analysis,https://github.com/H1GHWAvE/master-code-analysis/blob/802a91498c4ba78eb4946341c163a30df8cd35cd/lvl/auto/code-teamspeak/java/android/support/v4/f/b/m.java
,
GuusHamm/SE42,https://github.com/GuusHamm/SE42/blob/6ea55cd0fa781cead542377f4fa6612856443ac8/Encryption%202%20-%20Passwords/src/main/java/com/gmail/guushamm/EncryptionController.java
,
iSully/PasswordManager,https://github.com/iSully/PasswordManager/blob/2db2650d8dbec52166da49ca85d15cb48b8b55a6/src/Decrypt.java
,
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCrypto.java
,
macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java
,
nikoltu/aosp,https://github.com/nikoltu/aosp/blob/f99d40c9d13bda30231fb1ac03258b6b6267c496/out/target/common/obj/JAVA_LIBRARIES/android_stubs_current_intermediates/src/javax/crypto/NullCipher.java
,
yaamaguchi/CriptografiaAES-RSA,https://github.com/yaamaguchi/CriptografiaAES-RSA/blob/a7ef685a1a0634bc589727ddf63434bd49887df6/src/TrabalhoSeguranca/classesTestes/EncriptaDecriptaAES.java
,
amanvikram04/cybrilla,https://github.com/amanvikram04/cybrilla/blob/635a6947d55914fff0875042eaaceabc7afb1a02/CybrillaPaymentGateway/src/controller/Gateway.java
,
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/interfaces/PBEKey.java
,
joooohnli/erp,https://github.com/joooohnli/erp/blob/5697a68876dc5dd2a1e54fb0a7b940e5beb34d6d/src/include/tree_index/Nseer.java
,
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoSpec.java
,
hujianpei/Spring,https://github.com/hujianpei/Spring/blob/d14c3e9d4d95855737a64db0940d64366c81fad9/src/com/me/encrypt/Form1.java
,
sharebookproject/AndroidPQCrypto,https://github.com/sharebookproject/AndroidPQCrypto/blob/2fc150cd576b66ee8709afd1c7f5eafc139ac3c6/MCElieceProject/Flexiprovider/src/main/java/de/flexiprovider/api/keys/SecretKey.java
,
gkyy20/CommonLibrary,https://github.com/gkyy20/CommonLibrary/blob/02c6fbb62088ae48754b18d7b54474d5904f7a33/jp/gkyy/common/util/Encryptor.java
,
macaroons-io/macaroons-io.github.io,https://github.com/macaroons-io/macaroons-io.github.io/blob/654329db880e2575c35fc1b718f27faef0cf0023/jmacaroons2js/src/main/resources/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java
,
Meju121093/TestWeb,https://github.com/Meju121093/TestWeb/blob/dadc429178368cad5f1ceae4628d589a8d73f7ea/src/com/hex/Main.java
,
golan2/HelloJava,https://github.com/golan2/HelloJava/blob/632d354779fd4d3044ee503bd5668de99272460c/src/main/java/security/encryption/EncryptAes256.java
,
stoneskill/mix-hbebank,https://github.com/stoneskill/mix-hbebank/blob/cf3efa0cf2373cb1a95e57f4ab517697d51863b8/src/hbebank/src/main/java/com/java/common/CryptoTools.java
,
facebook/pfff,https://github.com/facebook/pfff/blob/ba77d861f2ec15ba74f5bdeaf2d0941995653454/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
,
besom/bbossgroups-mvn,https://github.com/besom/bbossgroups-mvn/blob/364defa5bc5fc52e9ac5bc25e491720f697529c6/bboss_security/src/main/java/de/flexiprovider/api/keys/SecretKey.java
,
yogeshfromchennai/TestWeb,https://github.com/yogeshfromchennai/TestWeb/blob/78433d50701e787c4955ed9733b8e665f52da547/src/com/hex/Main.java
,
ivanceras/crypto-gwt,https://github.com/ivanceras/crypto-gwt/blob/f1262abd6f7dad491bfebe0b59004877417283c0/src/main/java/com/googlecode/cryptogwt/emul/javax/crypto/SecretKey.java
,
garydgregory/jcommander-addons,https://github.com/garydgregory/jcommander-addons/blob/9edba2b7512fd64baf4b9e35a103f6d2fdb59684/src/main/java/com/garygregory/jcommander/converters/crypto/package-info.java
,
Peergos/Peergos,https://github.com/Peergos/Peergos/blob/b1681911d5bd15b33c2e1b71e6fbbd13bbc288f6/src/peergos/gwt/emu/javax/crypto/spec/SecretKeySpec.java
,
jioyarzuni/CVV-Calculator-2,https://github.com/jioyarzuni/CVV-Calculator-2/blob/ef06ed9d63ea2f4349d2d60e2ed08d797f8ebc17/src/Calculadora/MainClass.java
,
john-difool/pfff,https://github.com/john-difool/pfff/blob/c931d1f6b6fde3c6fb31878e5801e716942cc34c/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
,
snowriver/chijiao,https://github.com/snowriver/chijiao/blob/1c3ff8b90e078c0e9f26b174a90282126c3e9e74/forbes/src/com/forbes/util/Des.java
,
eggfly/jadx,https://github.com/eggfly/jadx/blob/b9458bb1a49a8a7fba8b9f9a6fb6f54438ce03a2/f737922a0ddc9335bb0fc2f3ae5ffe93_source_from_JADX/java_files/bgd.java
,
leebyungchangPort/club,https://github.com/leebyungchangPort/club/blob/2423ad8cca0d6ef43647fa0f72574a8d26add03f/clubApp/Server/SeoulClub/src/main/java/util/AES128.java
,
shibu-t/NextChatSystem8,https://github.com/shibu-t/NextChatSystem8/blob/c506d2c5817abdc8587d354f8bce210dd0f424bb/Client/CryptBlowfish.java
,
petablox-project/petablox,https://github.com/petablox-project/petablox/blob/ffe59f93566d714ad1d26ff6125d572b0e452497/android/models/src/javax/crypto/Cipher.java
,
julolopop/Eclipse,https://github.com/julolopop/Eclipse/blob/5c258104ac93584301af35b1cfc6041c73238260/CifradoAES/src/com/pspro/CifradoAes.java
,
multi-os-engine/moe-tests,https://github.com/multi-os-engine/moe-tests/blob/5d652553e96a932d3e682c9c5f7fe4ad5571628d/libcore_tests/src/test/java/groups/JunitExtJavaxCryptoInterfaces.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/AuthInfoProviderFactory.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IAuthInfoProviderFactory.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/IllegalMechanismStateException.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/NoSuchUserException.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/UserAlreadyExistsException.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/crammd5/CramMD5AuthInfoProvider.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/plain/PlainAuthInfoProvider.java
,
koterpillar/android-sasl,https://github.com/koterpillar/android-sasl/blob/09dbf766dcd4c29f1ade0a28121a336e2b9e9eb7/src/gnu/javax/crypto/sasl/srp/SRPAuthInfoProvider.java
,
duanqiaobb/Phper-s-SublimeText,https://github.com/duanqiaobb/Phper-s-SublimeText/blob/ff4b31cf1994dd78dc2627d0c6163009bac30a68/Data/Packages/phpcs_requires/pfff/data/java_stdlib/classpath/gnu.javax.crypto.sasl.anonymous.java
,
prateek1404/SnippetMatcher,https://github.com/prateek1404/SnippetMatcher/blob/c8954dfcad8d1f63e6e5e1550bc78df16bc419d1/main/JavaResults/_javaSnippet6/85/CryptBlowfish.java
,
harsh99/PaymentGatewayCybrilla,https://github.com/harsh99/PaymentGatewayCybrilla/blob/69d190d960145582bbe1fd8112c57da2c9ba887e/PaymentGateway/src/AESEncryption.java
,
Baltiless/LisUbuntu,https://github.com/Baltiless/LisUbuntu/blob/353b8e77f5d6c0634b4f641079582033fa56a907/program/java/HM1/AesWithCbcExample.java
,
baltimost/lisubuntu,https://github.com/baltimost/lisubuntu/blob/3ea70edd50bfac2eb86da5ac8174205e2a49c04a/program/java/HM1/AesWithCbcExample.java
,
PatrikGlendell/testing,https://github.com/PatrikGlendell/testing/blob/1360b5d20548aaf52a125dac5da0944da4055c44/src/com/company/Main.java
,
edpichler/historyprojects,https://github.com/edpichler/historyprojects/blob/4b2e109a102717a8223fff32295f45132354c7c2/old/EvilFramework/trunk/EvilFramework/src/com/dudhoo/evilframework/crypto/EvilCrypto.java
,
huhuo/flower,https://github.com/huhuo/flower/blob/b54a669640c59536e262bbf2ae490e435775787d/server/huhuo-integration/src/main/java/com/huhuo/integration/algorithm/DESUtils.java
,
m-shayanshafi/FactRepositoryProjects,https://github.com/m-shayanshafi/FactRepositoryProjects/blob/1d45d667b454064107d78213e8cd3ec795827b41/find-sec-bugs-master/src/plugin/src/test/java/testcode/crypto/iv/StaticIvDecrypt.java
,
enlighten5/QRcode,https://github.com/enlighten5/QRcode/blob/3a941f358f4212cbbdba893cd449b75131b7e861/encrypQRcode/src/encrypQRcode/encrypQRcode.java
,
nithinkashyapn/Crypto-Java2JS,https://github.com/nithinkashyapn/Crypto-Java2JS/blob/acd36218891f2fd133bcc324c346592064f034ed/1.java
,
wulianshu/sarrs,https://github.com/wulianshu/sarrs/blob/ce59edc8a798cba6218ff28657ca28ab21330a95/sarrs_videoPlayer/src/main/java/com/letv/component/player/utils/Cryptos.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/SecretKeyClassTest.java
,
j8unit-team/j8unit,https://github.com/j8unit-team/j8unit/blob/4d65dfb6b4a609fbf2db9f275627425900c60f12/repository/src/test/java/org/j8unit/repository/javax/crypto/interfaces/DHKeyClassTest.java
,
